value,seq
426,"Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?"
427,"Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?"
428,"Introduced anti-corruption trainings in schools and universities?, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Arrested many corrupt high-level officials?"
429,"Raised civil service salaries to increase honesty?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?"
430,"Raised civil service salaries to increase honesty?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Arrested many corrupt business executives?"
431,"Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Arrested many corrupt business executives?, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?"
432,"Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Arrested many corrupt high-level officials?, Arrested many corrupt business executives?, Enforced mandatory reporting of public officials’ income and wealth"
433,"Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?"
434,"Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?"
435,"Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Arrested many corrupt business executives?"
436,"Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Audited local governments for corruption?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth"
437,"Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Arrested many corrupt high-level officials?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?"
438,"Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt business executives?"
439,"Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Audited local governments for corruption?, Arrested many corrupt high-level officials?"
440,"Audited local governments for corruption?, Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?"
441,"Enforced mandatory reporting of public officials’ income and wealth, Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?"
442,"Enforced mandatory reporting of public officials’ income and wealth, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?"
443,"Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Audited local governments for corruption?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?"
444,"Arrested many corrupt high-level officials?, Arrested many corrupt business executives?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?"
445,"Raised civil service salaries to increase honesty?, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Enforced mandatory reporting of public officials’ income and wealth, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?"
446,"Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?"
447,"Improved legal protections for citizens who report corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Audited local governments for corruption?"
448,"Arrested many corrupt business executives?, Enforced mandatory reporting of public officials’ income and wealth, Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Audited local governments for corruption?, Arrested many corrupt high-level officials?"
449,"Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?"
450,"Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?"
451,"Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Audited local governments for corruption?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?, Improved legal protections for citizens who report corruption?"
452,"Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?"
453,"Introduced anti-corruption trainings in schools and universities?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Raised civil service salaries to increase honesty?, Audited local governments for corruption?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?"
454,"Arrested many corrupt low-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?, Introduced anti-corruption trainings in schools and universities?"
455,"Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Raised civil service salaries to increase honesty?"
456,"Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Arrested many corrupt business executives?, Enforced mandatory reporting of public officials’ income and wealth, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?"
457,"Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?"
458,"Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt business executives?"
459,"Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt business executives?, Audited local governments for corruption?, Arrested many corrupt low-level officials?"
460,"Enforced mandatory reporting of public officials’ income and wealth, Improved legal protections for citizens who report corruption?, Arrested many corrupt high-level officials?, Audited local governments for corruption?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?"
461,"Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt business executives?, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Arrested many corrupt high-level officials?"
462,"Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?"
463,"Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?, Arrested many corrupt business executives?, Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?"
464,"Audited local governments for corruption?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth"
465,"Audited local governments for corruption?, Enforced mandatory reporting of public officials’ income and wealth, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?"
466,"Arrested many corrupt business executives?, Audited local governments for corruption?, Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?"
467,"Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Enforced mandatory reporting of public officials’ income and wealth"
468,"Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth"
469,"Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?, Audited local governments for corruption?"
470,"Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Audited local governments for corruption?"
471,"Arrested many corrupt business executives?, Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Audited local governments for corruption?"
472,"Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?"
473,"Raised civil service salaries to increase honesty?, Arrested many corrupt business executives?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?"
474,"Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth"
475,"Arrested many corrupt business executives?, Enforced mandatory reporting of public officials’ income and wealth, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Arrested many corrupt high-level officials?"
476,"Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Arrested many corrupt business executives?, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth"
477,"Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Arrested many corrupt business executives?"
478,"Arrested many corrupt business executives?, Arrested many corrupt high-level officials?, Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?"
479,"Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?"
480,"Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Audited local governments for corruption?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt business executives?"
481,"Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Arrested many corrupt high-level officials?, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth"
482,"Improved legal protections for citizens who report corruption?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Audited local governments for corruption?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?"
483,"Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Audited local governments for corruption?"
484,"Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Arrested many corrupt high-level officials?"
485,"Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?"
486,"Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?"
487,"Arrested many corrupt high-level officials?, Arrested many corrupt low-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt business executives?, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?"
488,"Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Arrested many corrupt business executives?, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?"
489,"Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Audited local governments for corruption?, Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?"
490,"Audited local governments for corruption?, Arrested many corrupt business executives?, Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth"
491,"Arrested many corrupt business executives?, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth"
492,"Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Raised civil service salaries to increase honesty?"
493,"Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?"
494,"Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Audited local governments for corruption?, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?, Arrested many corrupt business executives?"
495,"Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Audited local governments for corruption?, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?"
496,"Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Audited local governments for corruption?, Enforced mandatory reporting of public officials’ income and wealth, Improved legal protections for citizens who report corruption?"
497,"Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?"
498,"Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Audited local governments for corruption?"
499,"Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Audited local governments for corruption?, Arrested many corrupt business executives?, Arrested many corrupt low-level officials?"
500,"Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Arrested many corrupt business executives?, Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?"
501,"Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?, Raised civil service salaries to increase honesty?, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?"
502,"Arrested many corrupt business executives?, Audited local governments for corruption?, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Raised civil service salaries to increase honesty?"
503,"Enforced mandatory reporting of public officials’ income and wealth, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?"
504,"Audited local governments for corruption?, Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Arrested many corrupt low-level officials?, Enforced mandatory reporting of public officials’ income and wealth"
505,"Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Enforced mandatory reporting of public officials’ income and wealth, Improved legal protections for citizens who report corruption?, Arrested many corrupt high-level officials?, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?"
506,"Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Audited local governments for corruption?, Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?"
507,"Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?"
508,"Arrested many corrupt business executives?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Arrested many corrupt low-level officials?"
509,"Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth"
510,"Arrested many corrupt business executives?, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?, Introduced anti-corruption trainings in schools and universities?, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth"
511,"Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?, Audited local governments for corruption?, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?"
512,"Improved legal protections for citizens who report corruption?, Arrested many corrupt high-level officials?, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?"
513,"Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?"
514,"Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?, Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?"
515,"Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt business executives?, Audited local governments for corruption?, Arrested many corrupt high-level officials?, Arrested many corrupt low-level officials?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth"
516,"Arrested many corrupt low-level officials?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?"
517,"Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?"
518,"Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Arrested many corrupt high-level officials?, Enforced mandatory reporting of public officials’ income and wealth, Introduced anti-corruption trainings in schools and universities?, Audited local governments for corruption?, Improved legal protections for citizens who report corruption?"
519,"Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Arrested many corrupt business executives?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?"
520,"Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt business executives?, Raised civil service salaries to increase honesty?, Improved legal protections for citizens who report corruption?, Audited local governments for corruption?, Arrested many corrupt high-level officials?, Arrested many corrupt low-level officials?, Enforced mandatory reporting of public officials’ income and wealth"
521,"Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Audited local governments for corruption?, Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?, Arrested many corrupt high-level officials?, Improved legal protections for citizens who report corruption?"
522,"Arrested many corrupt low-level officials?, Arrested many corrupt business executives?, Improved legal protections for citizens who report corruption?, Arrested many corrupt high-level officials?, Audited local governments for corruption?, Enforced mandatory reporting of public officials’ income and wealth, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools and universities?"
523,"Audited local governments for corruption?, Arrested many corrupt business executives?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt high-level officials?"
524,"Arrested many corrupt low-level officials?, Improved legal protections for citizens who report corruption?, Raised civil service salaries to increase honesty?, Arrested many corrupt business executives?, Audited local governments for corruption?, Introduced anti-corruption trainings in schools and universities?, Enforced mandatory reporting of public officials’ income and wealth, Arrested many corrupt high-level officials?"
