value,seq
476,"Expanded digital access to public services (e.g., passports, permits, tax payments)?, Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt businesspeople?, Implemented civil service exam to ensure hiring of public servants based on merit?, Raised civil service salaries to increase honesty?, Introduced anti-corruption audits of municipal governments?, Introduced anti-corruption trainings in schools?, Improved protections for people who report corruption?, Arrested corrupt officials?, Enforced mandatory reporting of public officials income and wealth?"
477,"Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?, Enforced mandatory reporting of public officials income and wealth?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools?"
478,"Introduced anti-corruption audits of municipal governments?, Introduced anti-corruption trainings in schools?, Raised civil service salaries to increase honesty?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt officials?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
479,"Improved protections for people who report corruption?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption audits of municipal governments?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Introduced anti-corruption trainings in schools?, Arrested corrupt officials?, Arrested corrupt businesspeople?, Mandated that government purchases be made via online platform with publicly visible transactions?, Raised civil service salaries to increase honesty?, Implemented civil service exam to ensure hiring of public servants based on merit?"
480,"Introduced anti-corruption trainings in schools?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?, Improved protections for people who report corruption?, Raised civil service salaries to increase honesty?, Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Enforced mandatory reporting of public officials income and wealth?, Mandated that government purchases be made via online platform with publicly visible transactions?"
481,"Raised civil service salaries to increase honesty?, Arrested corrupt officials?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?, Introduced anti-corruption audits of municipal governments?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption trainings in schools?"
482,"Arrested corrupt businesspeople?, Introduced anti-corruption audits of municipal governments?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt officials?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption trainings in schools?, Raised civil service salaries to increase honesty?"
483,"Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption audits of municipal governments?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption trainings in schools?, Arrested corrupt businesspeople?, Improved protections for people who report corruption?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt officials?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
484,"Arrested corrupt officials?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt businesspeople?, Introduced anti-corruption audits of municipal governments?, Improved protections for people who report corruption?, Introduced anti-corruption trainings in schools?, Implemented civil service exam to ensure hiring of public servants based on merit?, Mandated that government purchases be made via online platform with publicly visible transactions?"
485,"Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt businesspeople?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt officials?, Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Improved protections for people who report corruption?, Implemented civil service exam to ensure hiring of public servants based on merit?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?"
486,"Improved protections for people who report corruption?, Arrested corrupt officials?, Raised civil service salaries to increase honesty?, Mandated that government purchases be made via online platform with publicly visible transactions?, Implemented civil service exam to ensure hiring of public servants based on merit?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Introduced anti-corruption trainings in schools?, Arrested corrupt businesspeople?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption audits of municipal governments?"
487,"Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt businesspeople?, Introduced anti-corruption trainings in schools?, Raised civil service salaries to increase honesty?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Improved protections for people who report corruption?, Introduced anti-corruption audits of municipal governments?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt officials?, Implemented civil service exam to ensure hiring of public servants based on merit?"
488,"Improved protections for people who report corruption?, Implemented civil service exam to ensure hiring of public servants based on merit?, Enforced mandatory reporting of public officials income and wealth?, Raised civil service salaries to increase honesty?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Introduced anti-corruption trainings in schools?, Arrested corrupt officials?, Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt businesspeople?"
489,"Introduced anti-corruption trainings in schools?, Enforced mandatory reporting of public officials income and wealth?, Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt officials?, Raised civil service salaries to increase honesty?, Improved protections for people who report corruption?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt businesspeople?"
490,"Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Introduced anti-corruption trainings in schools?, Implemented civil service exam to ensure hiring of public servants based on merit?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt businesspeople?, Improved protections for people who report corruption?, Raised civil service salaries to increase honesty?, Mandated that government purchases be made via online platform with publicly visible transactions?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
491,"Expanded digital access to public services (e.g., passports, permits, tax payments)?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption audits of municipal governments?, Mandated that government purchases be made via online platform with publicly visible transactions?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption trainings in schools?, Improved protections for people who report corruption?, Arrested corrupt officials?, Arrested corrupt businesspeople?, Raised civil service salaries to increase honesty?"
492,"Implemented civil service exam to ensure hiring of public servants based on merit?, Improved protections for people who report corruption?, Enforced mandatory reporting of public officials income and wealth?, Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption trainings in schools?, Introduced anti-corruption audits of municipal governments?, Raised civil service salaries to increase honesty?, Arrested corrupt businesspeople?, Arrested corrupt officials?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
493,"Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt businesspeople?, Arrested corrupt officials?, Introduced anti-corruption trainings in schools?, Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?, Improved protections for people who report corruption?, Raised civil service salaries to increase honesty?, Introduced anti-corruption audits of municipal governments?, Mandated that government purchases be made via online platform with publicly visible transactions?"
494,"Improved protections for people who report corruption?, Raised civil service salaries to increase honesty?, Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption audits of municipal governments?, Introduced anti-corruption trainings in schools?, Enforced mandatory reporting of public officials income and wealth?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt officials?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?"
495,"Introduced anti-corruption trainings in schools?, Introduced anti-corruption audits of municipal governments?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Improved protections for people who report corruption?, Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt officials?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?"
496,"Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt officials?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption trainings in schools?, Improved protections for people who report corruption?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt businesspeople?, Raised civil service salaries to increase honesty?, Mandated that government purchases be made via online platform with publicly visible transactions?"
497,"Introduced anti-corruption audits of municipal governments?, Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Raised civil service salaries to increase honesty?, Arrested corrupt officials?, Improved protections for people who report corruption?, Arrested corrupt businesspeople?, Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?, Mandated that government purchases be made via online platform with publicly visible transactions?"
498,"Improved protections for people who report corruption?, Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt businesspeople?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption trainings in schools?, Implemented civil service exam to ensure hiring of public servants based on merit?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Raised civil service salaries to increase honesty?, Arrested corrupt officials?"
499,"Implemented civil service exam to ensure hiring of public servants based on merit?, Improved protections for people who report corruption?, Arrested corrupt businesspeople?, Raised civil service salaries to increase honesty?, Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Introduced anti-corruption trainings in schools?, Mandated that government purchases be made via online platform with publicly visible transactions?, Enforced mandatory reporting of public officials income and wealth?"
500,"Enforced mandatory reporting of public officials income and wealth?, Improved protections for people who report corruption?, Arrested corrupt businesspeople?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt officials?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Raised civil service salaries to increase honesty?, Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption trainings in schools?"
501,"Raised civil service salaries to increase honesty?, Improved protections for people who report corruption?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Introduced anti-corruption trainings in schools?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt businesspeople?, Arrested corrupt officials?, Mandated that government purchases be made via online platform with publicly visible transactions?, Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?"
502,"Introduced anti-corruption trainings in schools?, Introduced anti-corruption audits of municipal governments?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt officials?, Implemented civil service exam to ensure hiring of public servants based on merit?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Raised civil service salaries to increase honesty?, Arrested corrupt businesspeople?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?"
503,"Arrested corrupt officials?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Improved protections for people who report corruption?, Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption audits of municipal governments?, Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?, Introduced anti-corruption trainings in schools?, Raised civil service salaries to increase honesty?"
504,"Mandated that government purchases be made via online platform with publicly visible transactions?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt officials?, Raised civil service salaries to increase honesty?, Arrested corrupt businesspeople?, Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption audits of municipal governments?, Improved protections for people who report corruption?"
505,"Arrested corrupt businesspeople?, Implemented civil service exam to ensure hiring of public servants based on merit?, Enforced mandatory reporting of public officials income and wealth?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?, Introduced anti-corruption audits of municipal governments?, Raised civil service salaries to increase honesty?, Arrested corrupt officials?, Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
506,"Arrested corrupt officials?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Raised civil service salaries to increase honesty?, Arrested corrupt businesspeople?, Mandated that government purchases be made via online platform with publicly visible transactions?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption trainings in schools?, Introduced anti-corruption audits of municipal governments?, Improved protections for people who report corruption?, Implemented civil service exam to ensure hiring of public servants based on merit?"
507,"Mandated that government purchases be made via online platform with publicly visible transactions?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Improved protections for people who report corruption?, Introduced anti-corruption trainings in schools?, Raised civil service salaries to increase honesty?, Arrested corrupt officials?, Arrested corrupt businesspeople?, Introduced anti-corruption audits of municipal governments?, Implemented civil service exam to ensure hiring of public servants based on merit?, Enforced mandatory reporting of public officials income and wealth?"
508,"Expanded digital access to public services (e.g., passports, permits, tax payments)?, Raised civil service salaries to increase honesty?, Improved protections for people who report corruption?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt businesspeople?, Implemented civil service exam to ensure hiring of public servants based on merit?, Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption trainings in schools?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt officials?"
509,"Improved protections for people who report corruption?, Arrested corrupt officials?, Enforced mandatory reporting of public officials income and wealth?, Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt businesspeople?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption audits of municipal governments?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
510,"Introduced anti-corruption trainings in schools?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt officials?, Arrested corrupt businesspeople?, Improved protections for people who report corruption?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption audits of municipal governments?"
511,"Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Raised civil service salaries to increase honesty?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?"
512,"Introduced anti-corruption audits of municipal governments?, Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt businesspeople?, Raised civil service salaries to increase honesty?, Implemented civil service exam to ensure hiring of public servants based on merit?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Introduced anti-corruption trainings in schools?, Improved protections for people who report corruption?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt officials?"
513,"Introduced anti-corruption trainings in schools?, Implemented civil service exam to ensure hiring of public servants based on merit?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt businesspeople?, Introduced anti-corruption audits of municipal governments?, Improved protections for people who report corruption?, Mandated that government purchases be made via online platform with publicly visible transactions?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt officials?"
514,"Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt businesspeople?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools?, Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?, Improved protections for people who report corruption?, Mandated that government purchases be made via online platform with publicly visible transactions?"
515,"Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption trainings in schools?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?, Raised civil service salaries to increase honesty?, Arrested corrupt businesspeople?, Introduced anti-corruption audits of municipal governments?, Implemented civil service exam to ensure hiring of public servants based on merit?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt officials?"
516,"Arrested corrupt businesspeople?, Raised civil service salaries to increase honesty?, Mandated that government purchases be made via online platform with publicly visible transactions?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt officials?, Improved protections for people who report corruption?, Introduced anti-corruption audits of municipal governments?, Implemented civil service exam to ensure hiring of public servants based on merit?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption trainings in schools?"
517,"Enforced mandatory reporting of public officials income and wealth?, Improved protections for people who report corruption?, Raised civil service salaries to increase honesty?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt officials?, Arrested corrupt businesspeople?, Introduced anti-corruption trainings in schools?, Introduced anti-corruption audits of municipal governments?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Mandated that government purchases be made via online platform with publicly visible transactions?"
518,"Mandated that government purchases be made via online platform with publicly visible transactions?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt officials?, Arrested corrupt businesspeople?, Introduced anti-corruption trainings in schools?, Improved protections for people who report corruption?, Implemented civil service exam to ensure hiring of public servants based on merit?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
519,"Arrested corrupt businesspeople?, Enforced mandatory reporting of public officials income and wealth?, Improved protections for people who report corruption?, Arrested corrupt officials?, Raised civil service salaries to increase honesty?, Mandated that government purchases be made via online platform with publicly visible transactions?, Implemented civil service exam to ensure hiring of public servants based on merit?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Introduced anti-corruption trainings in schools?, Introduced anti-corruption audits of municipal governments?"
520,"Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?, Improved protections for people who report corruption?, Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Introduced anti-corruption trainings in schools?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Mandated that government purchases be made via online platform with publicly visible transactions?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
521,"Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?, Enforced mandatory reporting of public officials income and wealth?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Improved protections for people who report corruption?"
522,"Introduced anti-corruption audits of municipal governments?, Introduced anti-corruption trainings in schools?, Implemented civil service exam to ensure hiring of public servants based on merit?, Improved protections for people who report corruption?, Mandated that government purchases be made via online platform with publicly visible transactions?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt businesspeople?, Raised civil service salaries to increase honesty?, Arrested corrupt officials?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
523,"Introduced anti-corruption trainings in schools?, Implemented civil service exam to ensure hiring of public servants based on merit?, Raised civil service salaries to increase honesty?, Improved protections for people who report corruption?, Arrested corrupt businesspeople?, Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Enforced mandatory reporting of public officials income and wealth?, Mandated that government purchases be made via online platform with publicly visible transactions?"
524,"Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption audits of municipal governments?, Improved protections for people who report corruption?, Arrested corrupt officials?, Arrested corrupt businesspeople?, Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Implemented civil service exam to ensure hiring of public servants based on merit?, Enforced mandatory reporting of public officials income and wealth?, Raised civil service salaries to increase honesty?"
525,"Introduced anti-corruption trainings in schools?, Introduced anti-corruption audits of municipal governments?, Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?, Raised civil service salaries to increase honesty?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt officials?, Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt businesspeople?, Improved protections for people who report corruption?"
526,"Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Implemented civil service exam to ensure hiring of public servants based on merit?, Improved protections for people who report corruption?, Introduced anti-corruption trainings in schools?, Raised civil service salaries to increase honesty?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt businesspeople?, Mandated that government purchases be made via online platform with publicly visible transactions?"
527,"Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?, Arrested corrupt businesspeople?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Implemented civil service exam to ensure hiring of public servants based on merit?, Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt officials?, Introduced anti-corruption audits of municipal governments?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools?"
528,"Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt businesspeople?, Improved protections for people who report corruption?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt officials?, Introduced anti-corruption trainings in schools?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption audits of municipal governments?"
529,"Improved protections for people who report corruption?, Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption trainings in schools?, Arrested corrupt officials?, Arrested corrupt businesspeople?, Raised civil service salaries to increase honesty?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption audits of municipal governments?"
530,"Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt officials?, Arrested corrupt businesspeople?, Introduced anti-corruption audits of municipal governments?, Implemented civil service exam to ensure hiring of public servants based on merit?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?"
531,"Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools?, Enforced mandatory reporting of public officials income and wealth?, Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt businesspeople?, Arrested corrupt officials?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption audits of municipal governments?, Improved protections for people who report corruption?"
532,"Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Introduced anti-corruption audits of municipal governments?, Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt officials?, Improved protections for people who report corruption?, Mandated that government purchases be made via online platform with publicly visible transactions?, Raised civil service salaries to increase honesty?, Arrested corrupt businesspeople?"
533,"Arrested corrupt officials?, Implemented civil service exam to ensure hiring of public servants based on merit?, Mandated that government purchases be made via online platform with publicly visible transactions?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools?, Arrested corrupt businesspeople?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption audits of municipal governments?, Improved protections for people who report corruption?"
534,"Enforced mandatory reporting of public officials income and wealth?, Arrested corrupt officials?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption trainings in schools?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt businesspeople?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Raised civil service salaries to increase honesty?, Improved protections for people who report corruption?, Mandated that government purchases be made via online platform with publicly visible transactions?"
535,"Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt officials?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools?, Improved protections for people who report corruption?, Arrested corrupt businesspeople?, Mandated that government purchases be made via online platform with publicly visible transactions?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Introduced anti-corruption audits of municipal governments?"
536,"Mandated that government purchases be made via online platform with publicly visible transactions?, Implemented civil service exam to ensure hiring of public servants based on merit?, Raised civil service salaries to increase honesty?, Arrested corrupt businesspeople?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Improved protections for people who report corruption?, Introduced anti-corruption trainings in schools?, Arrested corrupt officials?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption audits of municipal governments?"
537,"Arrested corrupt businesspeople?, Arrested corrupt officials?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption audits of municipal governments?, Enforced mandatory reporting of public officials income and wealth?, Raised civil service salaries to increase honesty?, Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Improved protections for people who report corruption?, Mandated that government purchases be made via online platform with publicly visible transactions?"
538,"Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Mandated that government purchases be made via online platform with publicly visible transactions?, Introduced anti-corruption audits of municipal governments?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt officials?, Improved protections for people who report corruption?, Arrested corrupt businesspeople?, Introduced anti-corruption trainings in schools?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
539,"Raised civil service salaries to increase honesty?, Arrested corrupt businesspeople?, Introduced anti-corruption trainings in schools?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?, Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?, Introduced anti-corruption audits of municipal governments?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt officials?"
540,"Arrested corrupt officials?, Mandated that government purchases be made via online platform with publicly visible transactions?, Improved protections for people who report corruption?, Introduced anti-corruption trainings in schools?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt businesspeople?, Implemented civil service exam to ensure hiring of public servants based on merit?, Raised civil service salaries to increase honesty?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Enforced mandatory reporting of public officials income and wealth?"
541,"Arrested corrupt officials?, Implemented civil service exam to ensure hiring of public servants based on merit?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Arrested corrupt businesspeople?, Introduced anti-corruption audits of municipal governments?, Raised civil service salaries to increase honesty?, Improved protections for people who report corruption?, Introduced anti-corruption trainings in schools?, Mandated that government purchases be made via online platform with publicly visible transactions?, Enforced mandatory reporting of public officials income and wealth?"
542,"Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption audits of municipal governments?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Improved protections for people who report corruption?, Introduced anti-corruption trainings in schools?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt officials?, Mandated that government purchases be made via online platform with publicly visible transactions?, Arrested corrupt businesspeople?, Raised civil service salaries to increase honesty?"
543,"Mandated that government purchases be made via online platform with publicly visible transactions?, Expanded digital access to public services (e.g., passports, permits, tax payments)?, Introduced anti-corruption audits of municipal governments?, Arrested corrupt officials?, Arrested corrupt businesspeople?, Introduced anti-corruption trainings in schools?, Enforced mandatory reporting of public officials income and wealth?, Implemented civil service exam to ensure hiring of public servants based on merit?, Raised civil service salaries to increase honesty?, Improved protections for people who report corruption?"
544,"Mandated that government purchases be made via online platform with publicly visible transactions?, Implemented civil service exam to ensure hiring of public servants based on merit?, Arrested corrupt businesspeople?, Improved protections for people who report corruption?, Introduced anti-corruption audits of municipal governments?, Raised civil service salaries to increase honesty?, Enforced mandatory reporting of public officials income and wealth?, Introduced anti-corruption trainings in schools?, Arrested corrupt officials?, Expanded digital access to public services (e.g., passports, permits, tax payments)?"
